sample,Sex,Mission Length Weeks,Diet,Group
CC1_4_3_935235,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_402326,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_916756,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_391735,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_484842,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_719887,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_563233,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_246298,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_778288,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_69547,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_107735,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_561609,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_358731,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_351951,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_297819,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_838682,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_163936,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_20455,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_597111,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_771907,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_965415,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_388033,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_721040,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_131204,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_631827,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_704062,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_343075,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_162139,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_570635,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_598600,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_777637,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_475141,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_798316,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_287790,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_780097,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_864198,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_505810,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_341712,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_357994,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_503647,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_845240,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_424330,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_843576,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_831265,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_838348,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_857520,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_968867,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_932601,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_608236,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_46385,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_213961,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_226430,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_37692,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_962637,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_622281,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_934485,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_585701,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_818224,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_858983,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_548848,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_452995,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_923830,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_803566,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_557294,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_49266,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_820088,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_461305,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_140889,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_327693,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_622175,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_169549,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_996603,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_191689,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_163904,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_136017,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_820182,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_877587,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_642602,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_64538,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_57116,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_931804,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_273643,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_27397,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_131634,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_582610,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_812919,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_116720,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_374575,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_994495,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_158140,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_785593,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_646389,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_905487,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_311912,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_516493,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_784931,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_713733,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_827015,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_502264,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_557227,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_482288,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_959660,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_995956,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_430551,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_800808,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_540804,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_592366,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_216874,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_628023,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_466355,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_284916,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_809435,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_119112,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_370754,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_675664,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_867674,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_753972,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_179841,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_947353,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_76430,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_29261,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_799178,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_273770,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_442961,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_792886,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_398697,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_382447,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_743362,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_182802,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_169960,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_277720,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_895584,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_923834,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_363207,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_716618,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_216814,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_955483,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_944006,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_278957,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_253668,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_425735,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_811106,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_784778,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_770381,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_594546,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_825889,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_226217,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_117091,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_71359,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_612014,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_951584,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_896974,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_47497,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_518942,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_299207,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_590883,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_225481,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_295379,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_435430,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_873179,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_194365,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_333943,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_990841,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_511657,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_374282,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_993889,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_251802,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_564223,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_88664,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_458117,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_843198,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_462157,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_670414,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_493471,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_82488,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_220237,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_459528,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_799031,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_252192,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_842574,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_223897,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_530153,male,10,Standard chow (LLU),Cohort Control 1
CC1_20_3_341967,male,10,Standard chow (LLU),Cohort Control 1
CC1_3_3_137422,male,10,Standard chow (LLU),Cohort Control 1
CC1_4_3_522357,male,10,Standard chow (LLU),Cohort Control 1
CC1_5_3_709067,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_332958,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_6055,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_175059,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_888201,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_170149,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_358138,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_688400,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_199989,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_403312,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_599906,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_525272,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_771349,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_276362,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_689825,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_14265,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_560291,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_158851,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_595480,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_126692,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_875617,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_914443,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_753072,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_374194,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_486581,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_70625,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_519404,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_8280,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_982413,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_168351,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_624204,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_861771,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_34104,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_387767,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_564611,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_726100,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_378120,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_394128,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_458257,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_513515,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_867001,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_887904,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_851030,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_260285,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_740575,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_509618,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_931722,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_134444,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_880270,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_761653,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_329633,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_189211,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_339370,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_895765,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_587676,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_646327,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_103536,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_570184,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_653210,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_308994,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_802099,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_792763,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_678903,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_62822,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_309912,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_252643,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_971960,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_181084,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_863369,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_96860,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_110648,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_309014,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_769887,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_846739,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_679262,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_704270,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_46413,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_949036,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_101589,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_788676,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_850843,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_47225,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_623068,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_819523,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_870905,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_598658,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_597361,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_705507,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_498664,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_724198,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_8850,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_660300,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_799568,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_287519,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_270958,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_820511,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_262052,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_85827,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_340447,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_670876,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_599644,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_51583,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_871397,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_1982,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_532438,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_366002,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_57125,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_318878,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_351433,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_354251,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_169338,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_1403,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_42209,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_396385,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_974174,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_358686,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_825609,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_652037,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_165531,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_541331,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_322114,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_568239,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_353190,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_750406,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_271362,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_923812,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_93410,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_480496,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_682659,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_609803,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_834159,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_566915,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_476855,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_32317,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_529667,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_239895,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_79239,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_395171,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_822064,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_874431,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_246254,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_240084,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_876778,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_323898,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_797004,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_799753,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_9684,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_380440,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_647130,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_566136,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_208926,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_692950,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_844750,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_729665,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_929415,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_144503,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_606470,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_469954,male,10,Standard chow (LLU),Cohort Control 1
CC1_14_1_60250,male,10,Standard chow (LLU),Cohort Control 1
CC1_15_1_296754,male,10,Standard chow (LLU),Cohort Control 1
CC1_16_1_68980,male,10,Standard chow (LLU),Cohort Control 1
CC1_13_1_829779,male,10,Standard chow (LLU),Cohort Control 1
